ResponseTime PretioWithLB.client[8].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[17].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[9].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[2].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[13].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[1].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[12].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[7].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[18].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[4].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[5].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[14].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[10].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[11].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[0].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[6].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[3].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[19].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[15].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),,ResponseTime PretioWithLB.client[16].app[0] (#0 - MATLAB-Pretio-wl-10-VMs-Scheduling-is-off-QDrop-off-0-20211028-12:02:37-46565),
176.269602122393,13.07348831386200056,241.13749799665,19.71459136372699556,207.147056015509,13.15557126134000038,203.341235415583,13.82906845363299903,215.352449816508,16.77525866049899853,212.040187438707,20.68791369830199745,203.824813492405,9.95681704184799794,222.076085309244,19.46684941617899503,219.135500462407,15.40468398532599883,211.495894643299,20.94817356731000038,218.750122482695,16.45801426514000093,219.125376382043,15.96199233287999766,215.180058273145,15.8799427520879987,243.199651453087,23.77049222872399515,222.114393092809,15.88065475699099943,209.498052083874,13.53591707879899882,244.263702867671,14.42100017926999907,231.346571956807,19.83862694603899962,243.615949867251,23.15995168133999717,235.29532580749,23.41616913402300062
192.79360943012,13.93012050056699986,255.31862905003,11.32377620775499943,233.106991322901,22.29206104560699937,226.971625698923,20.46183000577699565,234.902139783157,14.18820147223799913,234.282733107585,17.48060839758100108,228.245560611456,22.4855433065620004,244.705668068451,17.73400792526499708,245.443474635809,22.05237608500699753,222.417231350944,9.60979396071400058,240.566859432958,20.62912060350100057,246.435806455005,23.2592464640350015,235.839482225985,17.7229139002209947,270.310461030979,19.5756729657009955,240.722294630829,15.2592193296979985,229.082267764038,14.22103397639000015,264.32553843087,16.84329165014199952,260.333547903457,21.7511638553960011,263.825825023653,17.15344874678499558,251.477107348572,13.91272323268299966
206.875178813095,12.53094682780799823,279.972868622254,19.61999486776500127,261.786843602139,21.61396469512099816,259.762955546998,30.32687470781999637,261.096985997172,19.10501858618499676,263.034338940547,21.73611578304900145,235.954496704054,6.850223182830999825,263.986594993593,14.3446438112320002,260.958887532177,14.64610049019299957,247.937233852022,24.22521778942400052,265.592301275197,20.12208485623399658,268.864229405876,18.21955192936399462,259.716856284665,19.801295693455998,293.802432710706,13.59623691534400077,262.527491327211,17.19086137509599858,250.111387820716,18.74297310340399738,280.133775325623,13.55617292334000008,280.504096445495,17.10849521414899491,279.610488046498,13.17126386942199896,280.188306086463,23.32960580184199972
231.778844243266,22.04997893762899952,297.332084024019,13.87429836549499733,284.528946461655,16.72152121541599707,284.983967672088,18.06558420357799825,278.96649000661,13.643766312596,290.395188004189,20.93851038899200026,257.560216702229,18.84054953201000151,283.304703411769,16.99138498982500062,280.149147245022,12.8111789021359996,267.95080685721,16.76154575628599722,286.425565164395,18.05756247142900141,293.425419781338,20.23440663033100145,286.624291262923,24.38840166671899812,307.621518611171,12.09818679465499965,290.018121450474,20.92826024026099665,266.975937371341,15.95067458222399985,292.061207900174,10.11778925654899903,298.960080461702,17.37601590689699541,304.401321205743,20.25221010200199593,289.859725000274,8.733348807226999325
254.607664556007,19.6295959565219959,317.554274444625,18.1649523482750012,318.024265963668,28.28778955369699575,309.390606313919,22.90009390873599663,297.680722365837,15.61599816510199891,306.379491109063,13.25329581255000016,284.041796088625,23.11543486880899665,305.472076450765,14.58923809278000043,307.276280845584,24.29661525127299612,289.547798771142,19.17217365975499627,306.336206360905,17.38340486460700156,314.54135699653,19.96941879283900072,315.483715817208,15.00667044176099901,325.874823204273,16.15248434788699677,315.458304912458,13.6302291223269982,287.728024207557,18.51392792663200018,314.943918127806,17.96177044792599981,326.281981879885,24.77950816909400077,324.51477156325,15.89546053760900072,299.764976756216,8.562172687534999905
270.751071114132,13.65616744083999728,339.302129048199,14.14306918104399806,337.726735393969,14.34206363406499913,336.624149812729,22.65037280949699995,321.808183652533,19.57165279473399971,330.001477115102,20.11674962590199547,304.443068760418,19.3054325161949975,331.420598721117,22.793953819153998,327.701090914145,14.72177668958599732,314.317982761108,20.90770587316799825,323.592914150602,15.07879266475899976,329.42381520458,12.67093165441700003,341.771535699224,22.82335768594499816,340.620882185047,13.94814962480599966,344.682836621054,26.88542141937999462,318.326299217022,27.92592789934300147,329.630482161527,11.79245123960199843,337.76137034287,9.60730982461799948,346.826496658563,19.40347929196099832,320.215202644426,13.87762561331399875
286.244333983291,12.26281360871199761,354.613090463593,11.18184287384899984,360.851451399265,20.16477381092499847,358.617290743237,15.23897665022299812,336.456027153736,13.88282765195599917,352.478975268296,14.6138033847079995,322.594018258459,15.67791294771699732,350.535758791918,15.51412140018199883,350.639187737792,21.39161768949600165,330.000243480175,12.78129884293299762,346.713547711371,19.7094219969740009,348.025030192823,17.16287264510799553,354.542560354149,9.67523003990499926,355.751797939941,13.15753647897999903,364.000364924234,15.97600423575699927,335.237461211767,11.41522332568099781,358.663383304704,23.16645755780000105,358.262884730531,18.32329497718699676,362.985309214054,11.69741218796799837,337.212488184136,11.90247593202400006
309.248766708819,20.83438737982400108,369.89493219818,11.15410492879099985,381.907547233391,16.30518430600999828,373.244542792403,12.27645115905399813,366.214430803344,22.32537052895699493,379.580272815683,25.56948179766399665,344.052924118863,18.69816103779899657,370.887698568103,16.38540116256400121,370.887595412857,16.31060958057199877,352.128882960647,21.19816658745799735,366.674887562895,16.33642751417999501,367.009096979508,15.41790284137299943,366.075205494474,7.86420754246899985,384.986327642828,23.00586124364299668,382.304557333487,16.75348862048799952,354.575853799411,14.54560921601800053,376.062532022593,14.90421287489699858,381.292692810657,20.8027808465739951,391.761592112747,24.8953403005819992,359.017859204511,15.69926268699
328.207338610299,15.05300392755599852,391.532815598304,18.042866151684997,398.339041546117,12.78340632371699918,392.291298085565,15.49264598553299871,399.541826706017,29.07414704053599752,397.02025206208,14.90020597787900051,356.654642219225,8.41966325242199785,396.230030519848,24.79503333270999822,393.335746652777,16.03632758289499797,368.774354673724,9.81376208350599907,386.720572096685,17.67691997455899862,382.470322350291,14.21325020550399993,386.557688881186,15.54023539616699872,418.6647885065,26.1167364568829966,406.019210086461,21.50996467227599843,376.291279940201,18.31039630475000016,404.137371855653,26.46638248517099602,402.908485613188,14.5122776516389997,411.334630763017,16.82554480598499675,372.659680412421,11.16943179530199965
352.300345252033,22.39195957428400156,418.760657233501,22.64671884934200097,410.316494508532,8.63040638516000055,414.426266829411,18.45645065224699971,420.85906096575,18.28352890477999885,416.884817897723,15.32391118353899977,372.67907054044,13.5340256372520002,419.463091513527,22.33578651699999532,407.289360531786,12.02902990849399951,386.769501731191,14.0754811974119995,398.765209491168,10.37770446200799763,403.521057139191,15.78411964578799946,406.76528134876,13.85156246040799737,432.998787241,12.49633359397200035,423.457592391206,15.997352389162998,400.275409761091,21.18976089559199487,421.695127818518,15.33874955285799751,420.38180216737,13.11464776593199837,432.029461062368,12.78791520856900016,395.463764845057,20.2370106392449997
376.811930527052,19.53988437535599581,438.987996538964,15.35293212408499735,426.289102653917,11.24986602582999844,427.671071018906,8.21133482071999761,444.888550521942,20.21700127258500135,444.698830518845,24.81667122833299987,391.424974464587,17.96016143200599647,439.47413124832,16.1600091447829967,419.499363906982,10.73455609503199778,415.038833086477,22.91293579688800001,418.666792430059,17.7183439055639979,421.040846426996,16.24586253674900145,433.98568334556,25.9157241013399967,455.067444131313,16.86663398540899543,434.089096972899,7.44477687671400009,426.094326404592,20.97800257020600151,441.48858938108,17.04022617619799712,448.988507388878,20.47761374138699601,450.825042920837,16.37823505671799746,416.624995152305,15.50135740243699793
393.063748117532,12.53924303363799801,467.536400895404,26.9616993294449968,445.477152823875,16.10810280754999718,440.763196237439,10.25655462346999865,461.824915257237,11.43842555890999785,458.189898993068,12.91645151587900026,408.123382408382,14.76681867775199913,468.354898080591,23.80987416405899627,440.024488699952,18.47529055567800065,431.445925739993,13.91114174128099985,434.193370291277,11.635192293475999,439.826484015817,14.97972913326299952,453.763971196861,14.56383144711899995,470.699873081291,13.20254877939499843,452.037520138158,13.2174637427910006,442.531164101394,14.37833319805000082,456.307660223232,13.50281398312599985,480.402210665247,23.93017820807499862,477.10277055947,21.2928106325849952,431.03469302976,10.78143178930599785
413.206027799212,18.77799793567000102,488.065597849119,18.7232217534919982,463.402264249109,16.49023735219899571,461.427364962758,18.38462595581499663,476.539677222229,13.16178344268099913,475.187861153751,15.40787652924199938,425.01404810406,12.9886167729640007,485.391197853449,16.0675362274949975,452.987870020099,8.578667896144999325,457.756101329114,22.75515732203000132,456.724181408886,19.95660389476299902,458.323938421243,17.48086932130500053,466.773128126524,8.80770452975399816,484.405175891848,11.64079531136099981,466.602786748107,10.39112522695899795,453.874764339233,9.54431778393099956,470.0593449962,11.32830251902799996,502.43717461531,18.57210756006200108,506.239068896826,22.62683188838299476,461.132438492858,24.97268692955099555
433.496494996879,17.2655698058109976,510.694954097225,15.94411466699299843,477.552699289407,10.88275239482100072,495.727868597655,32.58095022281399607,495.791017064679,16.86208283864899465,495.321012801909,17.7603370781599991,456.689847885861,27.67764248927199577,506.713964216019,16.09426124195599776,487.712163999478,31.57325599507399962,480.328592118971,20.30999212969399531,476.510470136829,15.90588927659099731,481.027604072772,19.19825892222500121,480.609159330299,11.92495150569499878,502.839200748067,16.173227567121998,482.268093603903,14.2291840087940002,475.02764414173,14.81412137857400063,482.914836232351,11.08272283285099743,517.623268633512,13.2219305686959991,525.478809501313,15.12111839260099791,479.487846841562,13.8696538079979987
450.732439644658,15.06172978402100065,525.976304994081,13.28404874766900073,499.40773085093,16.60121570402699825,515.253494865319,13.84495851529399951,522.780690643563,24.4775146464739989,506.301604037615,9.88251115004699795,470.166147610226,9.43434791046799853,533.596614359078,22.06560010861699783,516.448401203168,24.25967447985100012,499.353368627829,17.74051385535399553,503.239384479886,22.59399929677800132,501.9342095322,16.68112475908199595,509.776797292566,26.32528404818300052,523.359036650727,15.96502423748399828,518.862935426364,26.58843385695399767,489.202511162059,10.59604889451900073,496.063650787951,10.52181520014999798,533.558993877872,11.65450193001599993,545.613022116337,15.0744146187699996,488.716028664156,6.63303645355200008
484.441353712397,31.18982375282799765,546.509177324726,18.88590926422699562,515.725229898572,14.31842407709599733,539.49669498283,22.07824069904399512,544.755487371203,17.47065249194099575,521.455797804207,14.528350678972,481.294314857782,10.16666657179399988,550.932291494979,12.71619124298799968,542.764390092713,17.49657287146499833,520.77442015414,15.5777815987749974,522.642259406357,17.81998978401500001,529.374924422879,22.28182942681500113,540.64651429302,23.81363123760100097,550.824437840302,20.19027946621999793,551.352361050385,22.45360965863899585,510.407046589688,18.93529082383000165,513.872930252456,13.63611694507000035,559.00337360534,24.97368349883299735,569.056115095637,17.7153374430199974,512.633622298268,22.24577994643099988
522.890438723418,30.54761103610199757,565.877354755098,17.71884302996999587,533.617998039285,17.33818773788900096,556.923676907382,15.24724002717399776,566.065719901855,18.69456372362999722,549.162944231155,25.70677219519799897,495.606860344222,12.51348233083700018,576.333559865393,18.11572976229000168,574.302641291243,24.92854446405500105,536.616843159132,14.64313522597599962,545.55523536072,20.86714741162099777,551.705108005251,17.4331111408490002,561.093848067951,12.78413417880999953,572.76484181634,17.1954125666890007,567.291249983109,14.88922973054100035,531.002465352764,17.0772393200509995,536.263864541985,17.42872701949200113,584.307737691439,21.24502256284500125,593.799508857171,15.5433717292099977,540.160450639672,22.87094029896000071
546.116043112089,19.00125454028399468,583.478698218668,15.84223374390299803,560.954382739149,26.61990986247799632,576.953655159836,17.75249914931099928,587.023388356842,19.0566906005379976,567.795714762571,12.4309091695619997,509.811137595776,11.72621559185899892,607.252448815245,26.03278377807799862,600.38836122786,13.7998593716099975,554.021511888654,15.45994748101399801,570.515264068158,20.337512692929998,573.098093713901,19.81822502819199618,579.745137677589,15.20806864684699981,590.099224438114,13.51295345846600066,583.906638148118,9.73059744384000064,555.042980819427,18.78981927942099608,555.53719308365,16.69433753528100078,620.166270677352,32.95515026939699495,615.092212155279,18.79357523198199678,556.598546884981,11.27573628648399757
568.793977270071,17.41378509230499808,606.904219628585,21.56200925559599558,584.777493671169,16.84286709845000012,601.141770089368,21.04319022539199571,606.784403178738,17.44739671037199707,582.033970753201,13.06856014836299801,534.431875834973,19.41227326379299706,620.072463555298,9.25455563473499863,622.081780152242,17.47932363945799488,573.280636381763,13.38885872324599896,588.160735516786,14.35281528212300012,593.137686830556,17.65941943731899491,599.510715124672,17.18292557611199806,611.345470029114,16.9950927578519994,600.060256643485,13.27838337460399737,572.769417264781,14.08046870395799737,569.045944045412,10.29752678911799887,646.654085657104,22.996334854411998,633.399586050982,16.41540442409500138,567.798130393814,9.49909879787999853
595.919267540479,13.93228718710199838,624.323396435989,13.35008121943599941,610.563365096987,21.16812730592499738,625.939472392431,19.40348848617399815,624.21804462136,15.51564530364699828,598.759245001793,16.28453297796599482,560.667635210251,20.72840638502799487,632.040522844553,10.69841148754600009,640.299960184353,13.30253602669399976,585.578195538273,7.44191056490699939,601.303330380235,11.61820174256899913,616.697927644697,17.67307475696399866,625.554376962497,22.72779770300099487,633.31146138016,16.77432746164599558,621.661707647516,18.67415915681100096,585.338712229476,11.46208312371700083,591.364192266284,19.42214203722399893,673.580531570526,16.39284585957199875,653.779079690375,19.15234839536800128,583.357212582844,13.83773937514200008
615.872381614881,19.10972581796699635,640.509882660735,9.81168651192199798,639.593554643816,21.40168265466199663,644.881927074213,16.17657676617999833,644.279251705875,17.5283330082869994,624.698575388471,17.8369397279640011,578.01722844344,12.62658382855999756,651.644379685291,15.85474278186299907,672.819790592175,27.15856555450299925,601.164302322187,12.16597619042999762,620.145734247102,17.19483853843299663,636.697737534942,15.34829604150599983,643.693417381618,17.27758892803899465,652.117812502098,15.54729496364199897,644.712584359891,22.03009007705900038,597.707009107438,9.47816651944199859,610.432880744054,15.13442938518599938,695.439476202767,19.746365588160998,669.881873640893,14.45252030743599996,596.552145952333,10.21561563384599931
637.932288419338,16.75926730747099916,658.516395681498,13.44944909257599966,666.462816081904,20.28513835628400121,666.404280530459,14.56097242123199812,664.658850119201,18.31152238421999803,638.737904182329,8.77581713783600034,597.677825855942,18.57822848426199862,673.203591571301,16.20591348201699583,694.340940844018,18.44465643139999847,618.258845013329,14.4914598400349987,643.14582273392,18.62180533095499862,652.922333479688,12.40921380207299757,663.384791405192,14.58258622062099968,668.670175939818,10.1040225995030006,667.425131094381,17.75627888496499901,606.595392717049,7.20139617922600014,623.467541007891,10.69140961820099985,717.819755551987,19.50271778404499647,689.32194766575,16.26613853842599858,619.370991388104,20.51988054293799727
650.273594421216,11.05612551755699963,678.887111348943,19.28911098478799593,678.597568910278,8.919773726879999005,693.324961881012,23.0674200088139968,679.514383574945,9.93112384003899956,657.147482547399,14.15435977085600066,608.671508224358,9.27134396234099963,688.195920097807,13.83308024650600028,717.200632773989,17.6303425062239966,640.333831149501,21.04757223945799883,663.493868102927,15.65361591190799822,673.643764162674,15.01819088784699825,680.685985558065,12.20828909006299762,686.61993160776,16.85165361071399553,686.986272824272,14.65385081422699891,624.189552857422,15.93413722762399935,641.306339439761,16.41021714320199713,738.618730303452,17.07558620386500075,712.371454176461,19.48527591316599931,639.369188074186,17.69148833368900133
